기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20241,11680630,대치4동,10415818,5241210,5174610,2904547,1343324,1653046,1993531,1388490,1132881,1495129,1560957,1584320,1548289,1515150,1398078,1313895
20241,11680640,역삼1동,21202864,10936527,10266337,1387946,4985220,5824500,4278994,2495202,2231001,3179633,3398232,3514170,3378128,3211912,2391038,2129749
20241,11680650,역삼2동,12112419,5812956,6299463,2476129,1793335,2208092,2578819,1614320,1441725,1811188,1887340,1929505,1865847,1780311,1444208,1394021
20241,11680655,도곡1동,7323724,3447118,3876606,1493164,838258,1190668,1436969,1047034,1317631,1067284,1099895,1114139,1093833,1060260,947345,940967
20241,11680656,도곡2동,3734597,1704024,2030573,867649,373179,479413,777563,566671,670121,540368,551428,559847,547324,537905,501571,496154
20241,11680660,개포1동,1912317,864880,1047437,458879,148344,226698,377997,265003,435394,272679,270431,275563,272012,268529,274120,278983
20241,11680670,개포2동,2093190,946522,1146669,470591,208099,271965,383080,295057,464398,298923,297183,301608,299883,296985,296971,301639
20241,11680690,개포4동,3551845,1673239,1878606,607173,435377,582450,634699,606729,685416,516773,522810,519735,517963,507487,478542,488535
20241,11680700,세곡동,3535118,1599336,1935781,982736,336298,493700,591979,419798,710605,508142,506720,505303,502987,496331,500497,515137
20241,11680720,일원본동,2478586,1178793,1299792,661904,203242,263659,434325,350288,565167,360091,359360,360422,355653,353697,337842,351519
20241,11680730,일원1동,2583370,1221980,1361391,361030,357872,426445,435674,380773,621576,371899,373634,376898,371186,369335,357539,362881
20241,11680740,일원2동,1195646,590186,605460,287843,116468,171725,234234,164322,221055,172056,174736,175101,173095,170416,162940,167304
20241,11680750,수서동,2149184,1035364,1113820,263553,200253,344251,377135,312183,651810,319556,324113,331614,322406,316313,272154,263028
20241,11710510,풍납1동,4756332,2204108,2552224,665894,571098,729166,715375,759191,1315609,683871,667986,667128,663164,665567,697995,710622
20241,11710520,풍납2동,5397881,2456192,2941688,1008191,619238,776299,914119,822079,1257954,782176,783687,778324,776053,764685,745139,767817
20241,11710531,거여1동,3708460,1763944,1944517,568026,422559,539305,582326,639367,956876,532263,521474,525476,519047,522737,539412,548052
20241,11710532,거여2동,3782610,1706112,2076499,624212,370374,563064,623827,603985,997147,542811,540801,534804,538030,533485,542464,550216
20241,11710540,마천1동,3778847,1839188,1939661,638441,375254,500636,559753,683761,1021003,539540,529013,527414,525901,526004,552137,578840
20241,11710550,마천2동,5454351,2603112,2851240,824872,560310,743664,771749,905781,1647975,770001,756436,755841,756573,767326,809909,838264
20241,11710561,방이1동,3770323,1749132,2021191,988878,412439,484931,589224,517465,777385,540538,543880,544201,539433,540149,540892,521230
20241,11710562,방이2동,6391480,3080560,3310920,745673,1202111,1464497,1060596,838727,1079876,905535,906071,915471,911062,917540,934424,901375
20241,11710566,오륜동,658413,315662,342752,142720,76280,74733,107236,96547,160897,92901,92529,92518,91642,92035,97826,98963
20241,11710570,오금동,9694101,4538638,5155464,1924167,1041866,1282086,1504799,1576439,2364746,1391612,1385678,1379399,1385955,1360727,1381996,1408734
20241,11710580,송파1동,6240459,2826385,3414075,827735,1121865,1334453,1006079,800181,1150147,880965,877442,886976,882092,888083,920792,904109
20241,11710590,송파2동,3195348,1429619,1765729,664400,365155,489186,512865,459998,703745,461441,458659,461231,457482,453832,450218,452484
20241,11710600,석촌동,6981836,3252153,3729683,929678,1030224,1556474,1201449,935861,1328149,988902,992035,985114,994033,983361,1009943,1028450
20241,11710610,삼전동,6632313,3058810,3573501,1063239,956844,1368388,1133103,870309,1240427,946921,949430,934142,945693,930087,953082,972956
20241,11710620,가락본동,8646884,4255068,4391816,1269404,1110386,1593031,1538801,1392648,1742615,1252364,1268606,1270122,1267814,1245985,1181320,1160673
20241,11710631,가락1동,809313,393316,415998,132711,79877,147295,148362,124472,176598,115842,115876,117066,116501,115874,115132,113026
20241,11710632,가락2동,6596779,3068362,3528419,1237991,775205,963973,1055487,978686,1585435,952683,944050,945379,935304,928419,936161,954783
20241,11710641,문정1동,4478680,2136752,2341929,644077,654407,889159,767310,629967,893760,656971,658838,659189,649604,637438,602701,613940
20241,11710642,문정2동,2870817,1453889,1416927,296501,406250,614150,559836,447219,546861,432617,437637,447508,433157,421034,356782,342082
20241,11710646,장지동,8032408,3808184,4224224,1460318,938267,1364903,1385880,1180676,1702366,1159446,1140702,1142471,1137476,1121802,1143515,1186998
20241,11710647,위례동,3067693,1392839,1674854,1002943,257582,463634,566373,366323,410838,437345,432331,429065,425057,433923,450027,459945
20241,11710650,잠실본동,8482210,4011135,4471077,1305492,1397153,1670623,1467856,1140861,1500226,1195662,1193734,1196959,1200489,1206506,1251148,1237713
20241,11710670,잠실2동,1908539,855190,1053349,542019,180160,216322,396264,267928,305848,272613,270235,269308,269783,270652,278425,277524
20241,11710680,잠실3동,3381350,1502428,1878922,888198,367189,464345,625010,433299,603308,470294,469165,475690,472901,479645,511454,502200
20241,11710690,잠실4동,2190589,1020683,1169905,484952,244081,323750,420306,295974,421526,313831,315340,315596,315108,312159,310251,308303
20241,11710710,잠실6동,2432445,1142237,1290209,346776,332018,448559,483836,351320,469938,357457,366353,374980,362967,352899,317026,300763
20241,11710720,잠실7동,704480,319623,384857,117949,87178,103369,121065,105513,169407,98711,101113,100054,101165,97701,99872,105868
20241,11740515,강일동,4308727,1975563,2333163,1024299,377391,571106,794469,583008,958454,625705,611338,612229,610108,601945,611935,635467
20241,11740520,상일동,3530931,1654073,1876858,699806,311264,528594,698055,509036,784177,510572,507642,508426,506354,500103,496423,501410
20241,11740530,명일1동,5060008,2256349,2803659,936682,524792,653731,879604,745561,1319640,709522,700893,714581,702328,706888,741744,784051
20241,11740540,명일2동,2117688,1004879,1112809,583723,202304,201037,344631,294376,491615,304732,304482,309521,303385,299758,298873,296939
20241,11740550,고덕1동,3968174,1944688,2023488,1328958,307780,414422,719456,464430,733128,573432,571515,573065,571790,555903,557572,564897
20241,11740560,고덕2동,2195062,1045349,1149713,475927,194442,316803,405646,297792,504452,317602,312725,316025,312185,308246,312055,316224
20241,11740570,암사1동,8509525,3979333,4530192,1407012,951651,1294759,1400706,1335785,2119611,1212876,1193456,1183782,1184931,1178640,1248850,1306991
20241,11740580,암사2동,2535562,1193970,1341592,396820,296909,453517,429054,390095,569165,361198,356425,355068,354155,358239,374951,375527
20241,11740590,암사3동,1475382,684817,790565,367903,135504,189665,260276,207936,314099,211483,210710,209472,212394,208686,210588,212051
20241,11740600,천호1동,10193140,4750074,5443067,1717952,1154064,1532584,1624543,1563905,2600091,1472826,1442926,1442498,1434391,1431463,1462521,1506514
20241,11740610,천호2동,11230721,5338174,5892548,1490618,1465952,1923989,1803671,1753666,2792827,1597645,1589757,1588621,1580391,1590993,1634778,1648538
20241,11740620,천호3동,7494442,3564275,3930167,938701,1157420,1352805,1103175,1107515,1834827,1063686,1049005,1048053,1050999,1053245,1101271,1128183
20241,11740640,성내1동,6011262,2740724,3270538,1021934,701625,964468,1002792,928648,1391795,881183,882589,883497,876215,860033,810666,817079
20241,11740650,성내2동,8725558,4158613,4566946,1254207,1194671,1479969,1316485,1327914,2152312,1240241,1228785,1221126,1223590,1218434,1283145,1310236
20241,11740660,성내3동,6801827,3251187,3550639,929385,907337,1059029,1169130,1076756,1660190,974620,967390,971752,962338,963560,969516,992650
20241,11740685,길동,17467012,8067962,9399050,2419621,2224665,2722915,2762190,2755700,4581921,2497617,2488859,2476159,2481023,2476115,2511544,2535695
20241,11740690,둔촌1동,8231,4264,3968,1687,815,1019,1397,1330,1984,1175,1181,1206,1179,1179,1139,1173
20241,11740700,둔촌2동,7218419,3481669,3736750,1316226,839370,1038494,1130833,1082191,1811304,1047146,1035619,1040232,1028280,1017516,1008497,1041129
20241,11110515,청운효자동,3586210,1518780,2067431,686977,490851,552372,613608,525910,716492,503290,510105,517080,516779,514513,519960,504484
20241,11110530,사직동,3896639,1797562,2099076,355366,602055,805513,785468,645829,702408,563865,592874,624384,600819,590721,478166,445810
20241,11110540,삼청동,890462,420849,469613,99522,140541,151334,173713,137338,188014,124758,126229,131771,128889,131499,129992,117325
20241,11110550,부암동,1079722,488605,591117,211768,132020,120105,175369,173451,267011,153227,156947,154652,155606,152749,152783,153758
20241,11110560,평창동,791907,345987,445920,135678,79654,85014,116798,141268,233497,111279,111315,109130,111748,111670,116970,119796
20241,11110570,무악동,1834716,804278,1030437,354186,205481,219631,290662,288442,476313,262333,263975,260141,264729,264007,261576,257952
20241,11110580,교남동,3968394,1802873,2165519,825756,472352,518691,692564,608784,850246,559177,572548,560998,565667,557823,568732,583447
20241,11110600,가회동,1187506,582241,605265,143343,172189,216963,236203,193229,225578,172422,178561,185768,183452,178354,150981,137969
20241,11110615,종로1?2?3?4가동,13969774,7580672,6389101,718435,2734008,2824946,2694383,2300784,2697216,2054128,2176867,2308483,2212623,2196448,1698635,1322589
20241,11110630,종로5?6가동,5943183,3025085,2918098,364852,938379,914563,954995,1163932,1606463,870527,918188,958720,916309,896409,734639,648392
20241,11110640,이화동,4274928,1931995,2342932,416466,1023917,833717,676684,627470,696672,595841,621192,659830,633923,626792,584775,552575
20241,11110650,혜화동,8621484,3798129,4823354,1386279,2931697,1042330,1040418,982342,1238420,1194273,1223930,1235232,1238952,1225001,1263110,1240987
20241,11110670,창신1동,2961509,1460978,1500531,166169,408864,445967,497507,577025,865978,431359,431338,444815,437489,427982,393611,394912
20241,11110680,창신2동,4816958,2308124,2508834,361252,697777,563782,623425,1074086,1496635,682562,686060,674079,687163,681445,699917,705731
20241,11110690,창신3동,1246266,591664,654601,168868,161452,187813,187458,218313,322362,177723,177125,171342,173874,173604,181814,190785
20241,11110700,숭인1동,2032429,971407,1061022,187163,296209,331243,313301,367763,536749,288054,285965,288764,287139,285897,296631,299979
20241,11110710,숭인2동,5547900,2728339,2819560,445993,1038746,908882,806272,957408,1390600,777085,782364,783076,783846,784567,808162,828798
20241,11140520,소공동,2740092,1389211,1350881,182887,473310,689147,646904,430626,317217,422560,467742,492134,463915,439170,248233,206338
20241,11140540,회현동,4402647,2057573,2345075,172750,566826,987385,993505,785059,897121,669349,732918,774248,730054,702663,457486,335929
20241,11140550,명동,5491208,2747028,2744180,358119,1076038,1330484,1238307,828598,659663,844910,904965,955916,895276,873342,537977,478819
20241,11140570,필동,2478015,1312070,1165945,188635,550394,470815,437530,413647,416992,372523,400907,411969,404152,382572,269730,236162
20241,11140580,장충동,2059320,1029015,1030305,155031,569890,382263,317370,285603,349165,299924,310985,317482,314653,298571,261317,256391
20241,11140590,광희동,6552780,3324758,3228020,389323,1397034,1392708,1183731,1045853,1144131,978610,1029536,1069231,1041182,992568,755480,686169
20241,11140605,을지로동,5093355,2874048,2219306,189314,819932,1036504,1005299,985253,1057054,778582,856048,895946,849420,821663,506954,384743
20241,11140615,신당동,5615291,2717165,2898127,346239,971572,1139067,984278,964912,1209221,818891,842235,867031,858615,813348,706214,708960
20241,11140625,다산동,4126349,1932352,2194000,487345,631129,785309,683854,606483,932231,598380,601479,606244,600126,593675,561573,564872
20241,11140635,약수동,2065345,948938,1116407,251387,261342,367436,334522,311298,539361,291013,291185,292913,290221,295281,301961,302771
20241,11140645,청구동,3266602,1494869,1771734,522893,387813,588343,502615,492765,772174,466317,468686,465560,468463,456626,464407,476542
20241,11140650,신당5동,3474585,1626382,1848202,387314,520760,602859,537002,589957,836694,479684,485457,484948,486330,494443,520924,522799
20241,11140665,동화동,3659171,1714401,1944771,461615,481024,546091,585031,649244,936164,519290,528290,536399,526055,527428,514709,506999
20241,11140670,황학동,6006106,2838227,3167876,617117,958716,1238156,957005,871735,1363375,842936,849682,846293,854679,860525,887188,864802
20241,11140680,중림동,2051349,995251,1056098,192831,261058,411113,405847,337791,442708,300985,310806,311713,306950,302138,263464,255293
20244,11170590,용문동,2463909,1147321,1316586,292026,324916,463986,398625,394174,590180,344330,344952,347103,349124,349512,369351,359537
20243,11170590,용문동,2535830,1179171,1356658,306857,332017,476696,407281,402622,610354,358910,357564,360117,358431,361007,373267,366533
20242,11170590,용문동,2466805,1139841,1326964,290041,326389,474844,405244,382922,587366,346545,344680,348950,349734,351901,364078,360916
20241,11170590,용문동,2747361,1281555,1465806,351681,375509,513858,434911,422658,648743,393247,391075,389106,391335,389706,399834,393057
20234,11170590,용문동,2728397,1281901,1446495,342248,371043,511147,439316,419173,645470,387665,381142,382657,384071,387400,409977,395489
20233,11170590,용문동,2762774,1299394,1463380,344406,381029,521826,436763,430566,648181,391648,392452,390315,391646,389659,402293,404759
20232,11170590,용문동,2893302,1360415,1532887,346017,396554,545964,461490,455138,688140,409453,408933,404446,408554,412791,427656,421471
20231,11170590,용문동,2614784,1233592,1381191,341277,346447,478933,414658,412974,620495,367018,368377,372681,372292,372875,383893,377650
20251,11170625,한강로동,5623799,2866825,2756974,468568,1128957,1376893,1073299,775290,800793,802826,814917,806553,827780,845115,785115,741492
20244,11170625,한강로동,5725220,2933518,2791702,489885,1133415,1396964,1082813,792228,829915,824833,831346,833264,840509,851405,796693,747171
20243,11170625,한강로동,5596273,2870312,2725960,496973,1087791,1372357,1070629,758553,809969,806983,817858,827242,826465,832738,763535,721451
20242,11170625,한강로동,5658829,2887868,2770960,490864,1081372,1398631,1097436,765047,825476,816772,844717,822863,836197,839641,771820,726817
20241,11170625,한강로동,5884324,2998519,2885804,497199,1132579,1460425,1134065,800381,859677,842620,867935,884414,869467,865195,794698,759993
20234,11170625,한강로동,5813521,2960606,2852916,502489,1108932,1430239,1112121,801544,858195,825511,853567,864883,869756,865794,793569,740443
20233,11170625,한강로동,5676788,2889712,2787077,507757,1104223,1404247,1075503,779930,805131,834649,841435,847892,830440,832477,759081,730816
20232,11170625,한강로동,5646370,2903573,2742797,482924,1082706,1416139,1073995,776699,813906,809932,831703,845280,852221,837057,752982,717196
20241,11200520,왕십리2동,4604436,2048163,2556273,631859,733301,870941,706222,674692,987421,645177,645535,639523,642896,640249,685576,705477
20241,11200535,왕십리도선동,5531995,2543293,2988702,726296,1021331,1019287,866702,824763,1073615,788246,791738,796787,792560,792620,790479,779565
20241,11200540,마장동,5351322,2623335,2727985,670264,845192,831022,852415,886837,1265591,760557,769951,774235,774437,765225,756976,749942
20241,11200550,사근동,4040672,1975901,2064772,568422,1631295,506730,402229,396176,535820,571588,583057,589937,594388,581576,567617,552512
20241,11200560,행당1동,5396953,2555570,2841382,770373,1095443,903970,895323,798990,932854,764379,775356,782415,781789,778985,770457,743571
20241,11200570,행당2동,4612956,2060730,2552226,871832,519582,732346,817238,679014,992942,655681,654505,647081,652980,648390,666780,687537
20241,11200580,응봉동,3043683,1349708,1693977,561861,301000,477703,571584,472602,658934,434301,429985,422877,427311,423571,444447,461193
20241,11200590,금호1가동,3191410,1396832,1794579,561142,286370,543816,639875,460857,699350,450727,444657,442721,443584,441246,476921,491555
20241,11200615,금호2?3가동,6727228,3060408,3666820,1081558,700201,1114386,1187326,1036593,1607165,959027,943320,941161,942158,942866,991904,1006794
20241,11200620,금호4가동,3282046,1505265,1776782,478143,338183,594327,589036,497214,785145,469270,461391,464836,460825,464703,481329,479692
20241,11200645,옥수동,2942068,1313592,1628477,507375,277750,522310,530110,416854,687671,420567,414480,422478,420103,417202,428817,418422
20241,11200650,성수1가1동,3077879,1489469,1588410,316051,565891,703512,488429,457027,546969,446932,453591,464600,451933,446444,411357,403022
20241,11200660,성수1가2동,5608309,2734126,2874184,546144,1184806,1341744,996193,734007,805417,824527,864488,891834,855357,836982,690032,645090
20241,11200670,성수2가1동,5257366,2670943,2586423,571245,799977,1020110,818526,926619,1120890,758396,759058,768578,758266,756327,734287,722455
20241,11200690,성수2가3동,5619058,2842344,2776715,433692,1310895,1280692,985816,779735,828230,847338,891329,915441,885117,850480,637044,592310
20241,11200720,송정동,3003507,1522249,1481259,296327,639173,565857,492585,418361,591205,433990,440079,436551,436712,425302,411753,419123
